frequency_Hz,tf
32260000.0,(0.33054552162091044-0.7252331601619945j)
32261000.0,(0.3305220710363157-0.7252359892168545j)
32262000.0,(0.33049862090425297-0.7252388175635116j)
32263000.0,(0.33047517122472747-0.7252416452020187j)
32264000.0,(0.3304517219977444-0.7252444721324289j)
32265000.0,(0.3304282732233093-0.7252472983547955j)
32266000.0,(0.3304048249014271-0.7252501238691714j)
32267000.0,(0.33038137703210335-0.7252529486756099j)
32268000.0,(0.3303579296153431-0.725255772774164j)
32269000.0,(0.3303344826511517-0.7252585961648869j)
32270000.0,(0.33031103613953416-0.7252614188478317j)
32271000.0,(0.3302875900804956-0.7252642408230514j)
32272000.0,(0.33026414447404173-0.7252670620905991j)
32273000.0,(0.3302406993201777-0.725269882650528j)
32274000.0,(0.3302172546189083-0.7252727025028911j)
32275000.0,(0.3301938103702389-0.7252755216477419j)
32276000.0,(0.3301703665741751-0.7252783400851329j)
32277000.0,(0.3301469232307218-0.7252811578151177j)
32278000.0,(0.330123480339884-0.7252839748377488j)
32279000.0,(0.3301000379016672-0.7252867911530798j)
32280000.0,(0.3300765959160766-0.7252896067611636j)
32281000.0,(0.33005315438311716-0.7252924216620534j)
32282000.0,(0.3300297133027944-0.7252952358558019j)
32283000.0,(0.3300062726751131-0.7252980493424627j)
32284000.0,(0.3299828325000787-0.7253008621220882j)
32285000.0,(0.3299593927776966-0.7253036741947325j)
32286000.0,(0.3299359535079714-0.7253064855604475j)
32287000.0,(0.3299125146909087-0.7253092962192871j)
32288000.0,(0.32988907632651354-0.7253121061713039j)
32289000.0,(0.32986563841479094-0.7253149154165508j)
32290000.0,(0.32984220095574623-0.7253177239550817j)
32291000.0,(0.3298187639493846-0.7253205317869488j)
32292000.0,(0.32979532739571094-0.7253233389122054j)
32293000.0,(0.32977189129473095-0.7253261453309048j)
32294000.0,(0.32974845564644906-0.7253289510430998j)
32295000.0,(0.3297250204508707-0.7253317560488433j)
32296000.0,(0.32970158570800134-0.7253345603481888j)
32297000.0,(0.32967815141784546-0.7253373639411888j)
32298000.0,(0.3296547175804088-0.7253401668278965j)
32299000.0,(0.32963128419569615-0.725342969008365j)
32300000.0,(0.3296078512637127-0.7253457704826475j)
32301000.0,(0.32958441878446365-0.7253485712507967j)
32302000.0,(0.3295609867579538-0.7253513713128661j)
32303000.0,(0.3295375551841885-0.725354170668908j)
32304000.0,(0.3295141240631728-0.7253569693189756j)
32305000.0,(0.3294906933949124-0.7253597672631225j)
32306000.0,(0.3294672631794112-0.7253625645014011j)
32307000.0,(0.32944383341667494-0.7253653610338645j)
32308000.0,(0.3294204041067089-0.7253681568605658j)
32309000.0,(0.3293969752495177-0.7253709519815582j)
32310000.0,(0.3293735468451071-0.7253737463968944j)
32311000.0,(0.3293501188934812-0.7253765401066273j)
32312000.0,(0.3293266913946459-0.7253793331108103j)
32313000.0,(0.32930326434860613-0.725382125409496j)
32314000.0,(0.3292798377553666-0.7253849170027374j)
32315000.0,(0.3292564116149324-0.7253877078905875j)
32316000.0,(0.3292329859273092-0.7253904980730999j)
32317000.0,(0.32920956069250124-0.7253932875503265j)
32318000.0,(0.3291861359105141-0.7253960763223212j)
32319000.0,(0.3291627115813527-0.7253988643891365j)
32320000.0,(0.32913928770502204-0.7254016517508254j)
32321000.0,(0.3291158642815273-0.725404438407441j)
32322000.0,(0.3290924413108728-0.725407224359036j)
32323000.0,(0.3290690187930646-0.7254100096056635j)
32324000.0,(0.3290455967281073-0.7254127941473767j)
32325000.0,(0.32902217511600595-0.7254155779842282j)
32326000.0,(0.3289987539567655-0.7254183611162712j)
32327000.0,(0.32897533325039063-0.7254211435435584j)
32328000.0,(0.328951912996887-0.725423925266143j)
32329000.0,(0.32892849319625933-0.7254267062840775j)
32330000.0,(0.3289050738485127-0.7254294865974155j)
32331000.0,(0.32888165495365196-0.7254322662062093j)
32332000.0,(0.3288582365116819-0.7254350451105122j)
32333000.0,(0.32883481852260804-0.7254378233103771j)
32334000.0,(0.3288114009864349-0.7254406008058566j)
32335000.0,(0.3287879839031677-0.7254433775970041j)
32336000.0,(0.3287645672728116-0.7254461536838722j)
32337000.0,(0.3287411510953714-0.7254489290665137j)
32338000.0,(0.3287177353708516-0.725451703744982j)
32339000.0,(0.3286943200992581-0.7254544777193295j)
32340000.0,(0.3286709052805952-0.7254572509896096j)
32341000.0,(0.3286474909148682-0.7254600235558747j)
32342000.0,(0.32862407700208146-0.725462795418178j)
32343000.0,(0.32860066354224055-0.7254655665765724j)
32344000.0,(0.32857725053535053-0.7254683370311107j)
32345000.0,(0.3285538379814158-0.7254711067818456j)
32346000.0,(0.3285304258804416-0.7254738758288304j)
32347000.0,(0.3285070142324327-0.7254766441721177j)
32348000.0,(0.3284836030373942-0.7254794118117605j)
32349000.0,(0.32846019229533097-0.7254821787478114j)
32350000.0,(0.32843678200624843-0.7254849449803238j)
32351000.0,(0.3284133721701504-0.7254877105093502j)
32352000.0,(0.32838996278704274-0.7254904753349439j)
32353000.0,(0.3283665538569301-0.7254932394571572j)
32354000.0,(0.3283431453798169-0.7254960028760431j)
32355000.0,(0.32831973735570885-0.7254987655916546j)
32356000.0,(0.3282963297846105-0.7255015276040445j)
32357000.0,(0.3282729226665267-0.7255042889132656j)
32358000.0,(0.32824951600146246-0.725507049519371j)
32359000.0,(0.3282261097894226-0.7255098094224132j)
32360000.0,(0.3282027040304121-0.7255125686224455j)
32361000.0,(0.3281792987244354-0.7255153271195203j)
32362000.0,(0.328155893871498-0.7255180849136906j)
32363000.0,(0.3281324894716047-0.7255208420050093j)
32364000.0,(0.32810908552476-0.7255235983935291j)
32365000.0,(0.32808568203096894-0.725526354079303j)
32366000.0,(0.32806227899023627-0.7255291090623838j)
32367000.0,(0.3280388764025672-0.7255318633428244j)
32368000.0,(0.3280154742679663-0.7255346169206771j)
32369000.0,(0.32799207258643837-0.7255373697959954j)
32370000.0,(0.32796867135798863-0.7255401219688319j)
32371000.0,(0.3279452705826216-0.7255428734392391j)
32372000.0,(0.32792187026034225-0.7255456242072702j)
32373000.0,(0.3278984703911554-0.7255483742729777j)
32374000.0,(0.32787507097506563-0.7255511236364148j)
32375000.0,(0.3278516720120784-0.725553872297634j)
32376000.0,(0.3278282735021979-0.7255566202566884j)
32377000.0,(0.3278048754454294-0.7255593675136304j)
32378000.0,(0.3277814778417774-0.725562114068513j)
32379000.0,(0.32775808069124673-0.7255648599213891j)
32380000.0,(0.32773468399384253-0.7255676050723111j)
32381000.0,(0.32771128774956926-0.7255703495213324j)
32382000.0,(0.3276878919584321-0.7255730932685054j)
32383000.0,(0.3276644966204355-0.7255758363138827j)
32384000.0,(0.3276411017355843-0.7255785786575172j)
32385000.0,(0.3276177073038831-0.7255813202994618j)
32386000.0,(0.32759431332533706-0.7255840612397694j)
32387000.0,(0.32757091979995134-0.7255868014784926j)
32388000.0,(0.32754752672772974-0.725589541015684j)
32389000.0,(0.32752413410867787-0.7255922798513967j)
32390000.0,(0.3275007419428-0.7255950179856832j)
32391000.0,(0.3274773502301011-0.7255977554185962j)
32392000.0,(0.3274539589705857-0.7256004921501887j)
32393000.0,(0.3274305681642593-0.7256032281805134j)
32394000.0,(0.3274071778111258-0.7256059635096231j)
32395000.0,(0.32738378791119016-0.7256086981375702j)
32396000.0,(0.32736039846445764-0.7256114320644081j)
32397000.0,(0.32733700947093236-0.7256141652901889j)
32398000.0,(0.3273136209306195-0.7256168978149654j)
32399000.0,(0.3272902328435234-0.7256196296387909j)
32400000.0,(0.3272668452096491-0.725622360761717j)
32401000.0,(0.32724345802900123-0.7256250911837978j)
32402000.0,(0.327220071301585-0.725627820905085j)
32403000.0,(0.3271966850274042-0.7256305499256321j)
32404000.0,(0.3271732992064642-0.7256332782454912j)
32405000.0,(0.3271499138387693-0.7256360058647152j)
32406000.0,(0.3271265289243248-0.725638732783357j)
32407000.0,(0.32710314446313477-0.725641459001469j)
32408000.0,(0.3270797604552043-0.7256441845191042j)
32409000.0,(0.32705637690053835-0.7256469093363148j)
32410000.0,(0.3270329937991412-0.7256496334531543j)
32411000.0,(0.32700961115101734-0.7256523568696747j)
32412000.0,(0.3269862289561718-0.7256550795859292j)
32413000.0,(0.32696284721460944-0.7256578016019702j)
32414000.0,(0.32693946592633455-0.7256605229178503j)
32415000.0,(0.3269160850913523-0.7256632435336225j)
32416000.0,(0.32689270470966664-0.7256659634493392j)
32417000.0,(0.32686932478128283-0.7256686826650532j)
32418000.0,(0.3268459453062053-0.7256714011808172j)
32419000.0,(0.32682256628443884-0.7256741189966838j)
32420000.0,(0.3267991877159882-0.7256768361127058j)
32421000.0,(0.32677580960085784-0.7256795525289358j)
32422000.0,(0.32675243193905223-0.7256822682454263j)
32423000.0,(0.32672905473057645-0.7256849832622302j)
32424000.0,(0.326705677975435-0.7256876975794002j)
32425000.0,(0.32668230167363244-0.7256904111969887j)
32426000.0,(0.32665892582517325-0.7256931241150485j)
32427000.0,(0.32663555043006254-0.7256958363336324j)
32428000.0,(0.32661217548830457-0.7256985478527929j)
32429000.0,(0.3265888009999041-0.7257012586725824j)
32430000.0,(0.3265654269648654-0.7257039687930537j)
32431000.0,(0.32654205338319375-0.7257066782142596j)
32432000.0,(0.3265186802548933-0.725709386936253j)
32433000.0,(0.3264953075799689-0.7257120949590858j)
32434000.0,(0.326471935358425-0.7257148022828115j)
32435000.0,(0.3264485635902662-0.7257175089074817j)
32436000.0,(0.3264251922754975-0.7257202148331499j)
32437000.0,(0.3264018214141225-0.7257229200598682j)
32438000.0,(0.3263784510061469-0.7257256245876894j)
32439000.0,(0.3263550810515747-0.7257283284166663j)
32440000.0,(0.3263317115504107-0.7257310315468514j)
32441000.0,(0.3263083425026594-0.725733733978297j)
32442000.0,(0.3262849739083254-0.7257364357110561j)
32443000.0,(0.3262616057674132-0.7257391367451812j)
32444000.0,(0.3262382380799272-0.7257418370807247j)
32445000.0,(0.32621487084587236-0.7257445367177395j)
32446000.0,(0.32619150406525327-0.7257472356562782j)
32447000.0,(0.32616813773807424-0.7257499338963929j)
32448000.0,(0.32614477186434-0.7257526314381367j)
32449000.0,(0.3261214064440544-0.7257553282815622j)
32450000.0,(0.32609804147722316-0.7257580244267215j)
32451000.0,(0.3260746769638502-0.725760719873668j)
32452000.0,(0.32605131290393996-0.7257634146224533j)
32453000.0,(0.3260279492974971-0.7257661086731306j)
32454000.0,(0.32600458614452615-0.7257688020257523j)
32455000.0,(0.3259812234450318-0.725771494680371j)
32456000.0,(0.32595786119901815-0.7257741866370393j)
32457000.0,(0.3259344994064905-0.7257768778958098j)
32458000.0,(0.3259111380674526-0.725779568456735j)
32459000.0,(0.32588777718190937-0.7257822583198672j)
32460000.0,(0.3258644167498651-0.7257849474852591j)
32461000.0,(0.3258410567713246-0.7257876359529636j)
32462000.0,(0.3258176972462917-0.7257903237230331j)
32463000.0,(0.3257943381747719-0.7257930107955198j)
32464000.0,(0.3257709795567688-0.7257956971704768j)
32465000.0,(0.3257476213922875-0.725798382847956j)
32466000.0,(0.3257242636813323-0.7258010678280105j)
32467000.0,(0.32570090642390737-0.7258037521106924j)
32468000.0,(0.32567754962001766-0.7258064356960543j)
32469000.0,(0.3256541932696674-0.7258091185841492j)
32470000.0,(0.32563083737286097-0.7258118007750292j)
32471000.0,(0.32560748192960337-0.7258144822687467j)
32472000.0,(0.32558412693989824-0.7258171630653546j)
32473000.0,(0.32556077240375075-0.7258198431649052j)
32474000.0,(0.32553741832116484-0.7258225225674511j)
32475000.0,(0.32551406469214544-0.7258252012730447j)
32476000.0,(0.3254907115166968-0.7258278792817384j)
32477000.0,(0.32546735879482325-0.725830556593585j)
32478000.0,(0.3254440065265295-0.725833233208637j)
32479000.0,(0.32542065471181936-0.7258359091269467j)
32480000.0,(0.3253973033506981-0.7258385843485667j)
32481000.0,(0.3253739524431697-0.7258412588735494j)
32482000.0,(0.32535060198923865-0.7258439327019472j)
32483000.0,(0.3253272519889094-0.7258466058338132j)
32484000.0,(0.3253039024421864-0.7258492782691991j)
32485000.0,(0.3252805533490741-0.7258519500081577j)
32486000.0,(0.3252572047095767-0.7258546210507416j)
32487000.0,(0.3252338565236987-0.7258572913970031j)
32488000.0,(0.32521050879144464-0.7258599610469948j)
32489000.0,(0.3251871615128188-0.7258626300007692j)
32490000.0,(0.3251638146878258-0.7258652982583786j)
32491000.0,(0.32514046831646976-0.7258679658198753j)
32492000.0,(0.3251171223987552-0.7258706326853122j)
32493000.0,(0.32509377693468655-0.7258732988547415j)
32494000.0,(0.3250704319242679-0.7258759643282157j)
32495000.0,(0.3250470873675038-0.7258786291057873j)
32496000.0,(0.325023743264399-0.7258812931875087j)
32497000.0,(0.3250003996149575-0.7258839565734324j)
32498000.0,(0.3249770564191835-0.7258866192636108j)
32499000.0,(0.32495371367708176-0.7258892812580963j)
32500000.0,(0.32493037138865666-0.7258919425569416j)
32501000.0,(0.3249070295539118-0.7258946031601985j)
32502000.0,(0.32488368817285257-0.7258972630679201j)
32503000.0,(0.32486034724548285-0.7258999222801583j)
32504000.0,(0.32483700677180677-0.7259025807969661j)
32505000.0,(0.3248136667518289-0.7259052386183954j)
32506000.0,(0.32479032718555356-0.725907895744499j)
32507000.0,(0.3247669880729853-0.7259105521753292j)
32508000.0,(0.32474364941412814-0.7259132079109383j)
32509000.0,(0.32472031120898665-0.7259158629513788j)
32510000.0,(0.32469697345756476-0.7259185172967032j)
32511000.0,(0.3246736361598672-0.7259211709469634j)
32512000.0,(0.324650299315898-0.7259238239022126j)
32513000.0,(0.3246269629256617-0.7259264761625025j)
32514000.0,(0.3246036269891626-0.7259291277278861j)
32515000.0,(0.3245802915064049-0.7259317785984154j)
32516000.0,(0.3245569564773929-0.7259344287741425j)
32517000.0,(0.32453362190213103-0.7259370782551207j)
32518000.0,(0.3245102877806234-0.7259397270414014j)
32519000.0,(0.32448695411287454-0.7259423751330377j)
32520000.0,(0.3244636208988882-0.7259450225300816j)
32521000.0,(0.32444028813866926-0.7259476692325857j)
32522000.0,(0.3244169558322219-0.7259503152406022j)
32523000.0,(0.3243936239795502-0.7259529605541836j)
32524000.0,(0.3243702925806586-0.7259556051733822j)
32525000.0,(0.32434696163555127-0.7259582490982502j)
32526000.0,(0.32432363114423224-0.7259608923288402j)
32527000.0,(0.3243003011067061-0.7259635348652043j)
32528000.0,(0.3242769715229772-0.7259661767073954j)
32529000.0,(0.3242536423930496-0.7259688178554654j)
32530000.0,(0.32423031371692757-0.7259714583094665j)
32531000.0,(0.3242069854946152-0.7259740980694512j)
32532000.0,(0.32418365772611707-0.7259767371354726j)
32533000.0,(0.3241603304114369-0.7259793755075815j)
32534000.0,(0.3241370035505796-0.7259820131858314j)
32535000.0,(0.324113677143549-0.7259846501702744j)
32536000.0,(0.3240903511903495-0.7259872864609628j)
32537000.0,(0.32406702569098494-0.7259899220579489j)
32538000.0,(0.32404370064546006-0.7259925569612852j)
32539000.0,(0.32402037605377865-0.7259951911710236j)
32540000.0,(0.323997051915945-0.7259978246872166j)
32541000.0,(0.3239737282319638-0.7260004575099168j)
32542000.0,(0.3239504050018388-0.7260030896391763j)
32543000.0,(0.3239270822255741-0.726005721075047j)
32544000.0,(0.32390375990317416-0.7260083518175819j)
32545000.0,(0.32388043803464306-0.7260109818668331j)
32546000.0,(0.3238571166199851-0.7260136112228529j)
32547000.0,(0.32383379565920445-0.7260162398856934j)
32548000.0,(0.3238104751523052-0.7260188678554069j)
32549000.0,(0.32378715509929146-0.726021495132046j)
32550000.0,(0.32376383550016774-0.7260241217156627j)
32551000.0,(0.3237405163549377-0.7260267476063093j)
32552000.0,(0.3237171976636056-0.7260293728040382j)
32553000.0,(0.32369387942617633-0.7260319973089018j)
32554000.0,(0.32367056164265345-0.7260346211209522j)
32555000.0,(0.3236472443130409-0.7260372442402415j)
32556000.0,(0.32362392743734325-0.7260398666668224j)
32557000.0,(0.32360061101556464-0.7260424884007469j)
32558000.0,(0.32357729504770877-0.7260451094420672j)
32559000.0,(0.32355397953378034-0.726047729790836j)
32560000.0,(0.32353066447378337-0.726050349447105j)
32561000.0,(0.32350734986772184-0.726052968410927j)
32562000.0,(0.32348403571559964-0.7260555866823536j)
32563000.0,(0.3234607220174216-0.7260582042614375j)
32564000.0,(0.3234374087731911-0.726060821148231j)
32565000.0,(0.32341409598291265-0.726063437342786j)
32566000.0,(0.3233907836465904-0.7260660528451549j)
32567000.0,(0.32336747176422814-0.7260686676553902j)
32568000.0,(0.3233441603358303-0.7260712817735439j)
32569000.0,(0.32332084936140115-0.7260738951996681j)
32570000.0,(0.32329753884094437-0.7260765079338155j)
32571000.0,(0.3232742287744641-0.7260791199760379j)
32572000.0,(0.3232509191619645-0.7260817313263875j)
32573000.0,(0.32322761000344996-0.7260843419849167j)
32574000.0,(0.32320430129892425-0.7260869519516779j)
32575000.0,(0.32318099304839143-0.7260895612267231j)
32576000.0,(0.3231576852518559-0.7260921698101045j)
32577000.0,(0.323134377909321-0.726094777701874j)
32578000.0,(0.32311107102079173-0.7260973849020843j)
32579000.0,(0.32308776458627164-0.7260999914107876j)
32580000.0,(0.32306445860576505-0.7261025972280359j)
32581000.0,(0.3230411530792756-0.7261052023538814j)
32582000.0,(0.323017848006808-0.7261078067883764j)
32583000.0,(0.3229945433883656-0.7261104105315729j)
32584000.0,(0.32297123922395266-0.7261130135835234j)
32585000.0,(0.32294793551357354-0.7261156159442798j)
32586000.0,(0.32292463225723206-0.7261182176138944j)
32587000.0,(0.32290132945493255-0.7261208185924196j)
32588000.0,(0.3228780271066781-0.7261234188799071j)
32589000.0,(0.32285472521247394-0.7261260184764095j)
32590000.0,(0.3228314237723233-0.7261286173819786j)
32591000.0,(0.32280812278623067-0.7261312155966668j)
32592000.0,(0.32278482225419974-0.7261338131205265j)
32593000.0,(0.3227615221762348-0.7261364099536095j)
32594000.0,(0.3227382225523397-0.7261390060959682j)
32595000.0,(0.32271492338251845-0.7261416015476544j)
32596000.0,(0.32269162466677515-0.7261441963087205j)
32597000.0,(0.32266832640511356-0.7261467903792189j)
32598000.0,(0.3226450285975379-0.7261493837592014j)
32599000.0,(0.32262173124405213-0.72615197644872j)
